,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
1814,231.0,90.0,160.0,852.0,963.0,18860403.0,20823,4952,0.0,130.0,USA,PG-13,25000000.0,2011.0,936.0,4.0,1.85,0
1815,99.0,145.0,317.0,70.0,876.0,13038660.0,16995,1282,1.0,163.0,USA,R,25000000.0,1999.0,219.0,7.3,1.85,0
1816,159.0,110.0,425.0,148.0,3000.0,28831145.0,39357,3757,1.0,113.0,USA,R,25000000.0,2014.0,466.0,6.8,2.35,14000
1817,199.0,122.0,0.0,939.0,18000.0,11538204.0,23696,21163,0.0,135.0,USA,PG-13,25000000.0,2010.0,1000.0,7.0,2.35,0
1818,119.0,107.0,308.0,872.0,13000.0,11008432.0,43903,16651,0.0,194.0,USA,PG-13,25000000.0,2005.0,947.0,7.1,1.85,5000
1819,120.0,127.0,36.0,399.0,562.0,12188642.0,21098,2230,7.0,56.0,Non USA,PG-13,26000000.0,2015.0,499.0,6.9,2.35,0
1820,180.0,99.0,0.0,52.0,400.0,11100000.0,92464,896,1.0,331.0,USA,PG-13,25000000.0,1986.0,223.0,7.3,2.35,19000
1821,317.0,140.0,149.0,581.0,27000.0,13651662.0,332276,29692,1.0,514.0,USA,PG-13,25000000.0,2011.0,798.0,8.2,2.35,77000
1822,44.0,133.0,277.0,8000.0,25000.0,11030963.0,24145,48482,2.0,93.0,Non USA,R,28000000.0,1996.0,14000.0,7.1,1.85,0
1823,22.0,271.0,33.0,251.0,854.0,10769960.0,21940,2107,0.0,256.0,USA,PG,25000000.0,1993.0,702.0,7.7,1.85,0
1824,143.0,112.0,108.0,2000.0,23000.0,10911750.0,17757,43560,2.0,99.0,USA,R,25000000.0,2008.0,17000.0,6.5,1.85,982
1825,72.0,99.0,79.0,956.0,16000.0,10719367.0,7909,28987,3.0,157.0,USA,PG-13,25000000.0,2002.0,11000.0,4.9,2.35,261
1826,70.0,100.0,57.0,92.0,181.0,10114315.0,18693,582,0.0,187.0,USA,PG-13,25000000.0,1999.0,151.0,6.4,2.35,0
1827,264.0,92.0,30.0,309.0,941.0,49122319.0,47169,2348,0.0,162.0,USA,PG-13,14000000.0,2012.0,459.0,5.9,2.35,17000
1828,20.0,105.0,121.0,354.0,3000.0,10070000.0,5668,5023,3.0,50.0,USA,PG-13,25000000.0,1996.0,624.0,6.2,1.85,491
1829,190.0,110.0,37.0,268.0,10000.0,10324441.0,27117,11431,1.0,140.0,USA,R,25000000.0,2011.0,826.0,5.8,2.35,7000
1830,142.0,116.0,529.0,174.0,442.0,7156933.0,14581,1134,0.0,74.0,USA,R,25000000.0,2006.0,252.0,6.7,1.85,348
1831,27.0,88.0,22.0,120.0,174.0,9286314.0,4972,583,1.0,62.0,USA,R,17000000.0,1991.0,132.0,5.9,1.85,0
1832,355.0,111.0,214.0,3000.0,10000.0,56692.0,177401,23566,2.0,504.0,USA,R,25000000.0,2009.0,9000.0,7.3,2.35,32000
1833,31.0,95.0,32.0,324.0,843.0,5654777.0,4875,2165,3.0,26.0,USA,PG-13,25000000.0,2005.0,593.0,4.1,2.35,206
1834,87.0,95.0,6.0,248.0,849.0,5516708.0,11375,2413,2.0,91.0,USA,R,25000000.0,2001.0,841.0,4.9,1.85,295
1835,126.0,127.0,79.0,50.0,12000.0,5128124.0,44198,12574,1.0,251.0,Non USA,PG-13,25000000.0,2005.0,506.0,7.9,2.35,11000
1836,285.0,105.0,160.0,490.0,852.0,34014398.0,115650,2603,0.0,1033.0,Non USA,R,33000000.0,2006.0,521.0,5.6,2.35,4000
1837,60.0,104.0,54.0,919.0,6000.0,4064333.0,24790,9662,0.0,173.0,USA,R,25000000.0,1995.0,923.0,5.2,2.35,0
1838,23.0,95.0,2.0,807.0,927.0,4006906.0,3229,4990,7.0,20.0,USA,PG-13,15000000.0,2005.0,912.0,4.1,1.85,83
1839,229.0,121.0,353.0,18.0,45.0,3073392.0,59462,142,0.0,300.0,Non USA,R,25000000.0,2008.0,30.0,6.6,1.85,0
1840,143.0,92.0,892.0,492.0,783.0,1550000.0,30628,2930,2.0,471.0,USA,R,25000000.0,2005.0,595.0,2.9,2.35,937
1841,97.0,107.0,460.0,490.0,14000.0,871527.0,14982,16090,2.0,128.0,Non USA,R,25000000.0,2005.0,1000.0,6.5,2.35,507
1842,28.0,117.0,162.0,745.0,2000.0,777423.0,5841,4351,0.0,57.0,USA,PG-13,25000000.0,1998.0,878.0,7.2,2.35,942
1843,160.0,107.0,0.0,240.0,962.0,1186957.0,9264,1591,3.0,69.0,Non USA,PG-13,25000000.0,2008.0,266.0,6.8,2.35,0
1844,124.0,131.0,911.0,232.0,5000.0,85433.0,69676,5954,2.0,131.0,Non USA,R,13500000.0,2013.0,234.0,7.8,2.35,31000
1845,280.0,122.0,0.0,407.0,12000.0,1697956.0,64944,13809,2.0,212.0,USA,R,20000000.0,2009.0,463.0,6.7,1.85,6000
1846,118.0,134.0,0.0,92.0,541.0,183662.0,18395,890,6.0,48.0,Non USA,Not Rated,25000000.0,2010.0,173.0,7.1,2.35,0
1847,49.0,117.0,138.0,416.0,908.0,134904.0,2395,3204,9.0,17.0,USA,R,25000000.0,2010.0,581.0,5.7,1.78,636
1848,336.0,138.0,0.0,1000.0,13000.0,16969390.0,80861,27797,4.0,431.0,USA,R,25000000.0,2013.0,11000.0,5.3,2.35,24000
1849,51.0,119.0,350.0,418.0,18000.0,34700000.0,52846,35501,2.0,143.0,USA,R,14000000.0,1988.0,17000.0,7.7,1.85,0
1850,252.0,137.0,179.0,4000.0,17000.0,717753.0,33107,33747,4.0,128.0,Non USA,R,25000000.0,2012.0,10000.0,6.1,2.35,27000
1851,106.0,119.0,12000.0,643.0,12000.0,109713132.0,61621,15449,5.0,219.0,USA,PG,25000000.0,1986.0,664.0,7.3,2.35,0
1852,285.0,139.0,13000.0,461.0,13000.0,70269171.0,162130,15111,0.0,962.0,USA,PG,24000000.0,2006.0,683.0,7.2,1.85,0
1853,163.0,114.0,19.0,848.0,1000.0,28772222.0,33958,3962,1.0,163.0,USA,PG-13,105000000.0,2015.0,897.0,5.3,2.35,37000
1854,195.0,120.0,0.0,221.0,865.0,101334374.0,124941,2321,5.0,488.0,USA,R,24000000.0,1997.0,851.0,6.1,2.35,0
1855,123.0,98.0,149.0,439.0,20000.0,1512815.0,8885,21414,0.0,56.0,USA,R,25000000.0,2016.0,617.0,5.8,2.35,0
1856,52.0,106.0,167.0,676.0,966.0,65182182.0,15310,4830,8.0,38.0,USA,PG-13,24000000.0,2014.0,807.0,5.7,2.35,3000
1857,129.0,98.0,36.0,900.0,13000.0,57262492.0,90374,17582,4.0,318.0,USA,R,24000000.0,2000.0,2000.0,6.7,1.85,0
1858,60.0,107.0,71.0,304.0,967.0,80000000.0,51459,1962,0.0,113.0,USA,PG,8200000.0,1984.0,455.0,6.5,1.85,0
1859,123.0,88.0,480.0,497.0,8000.0,74608545.0,185258,10325,4.0,404.0,USA,R,24000000.0,2003.0,909.0,7.2,2.35,0
1860,84.0,137.0,0.0,161.0,12000.0,41895491.0,63274,12947,1.0,170.0,USA,R,24000000.0,1991.0,443.0,7.6,1.85,12000
1861,125.0,100.0,41.0,970.0,45000.0,39989008.0,55398,49847,2.0,418.0,USA,R,24000000.0,1998.0,1000.0,4.6,2.35,891
1862,106.0,115.0,597.0,597.0,893.0,32662299.0,16469,3946,1.0,275.0,USA,PG,24000000.0,2000.0,854.0,6.9,1.85,0
1863,247.0,101.0,0.0,92.0,218.0,31452765.0,149835,638,7.0,243.0,USA,R,24000000.0,2008.0,216.0,6.6,1.85,0
1864,156.0,110.0,119.0,265.0,11000.0,25167270.0,30119,12254,4.0,263.0,Non USA,R,24000000.0,2000.0,592.0,6.3,2.35,455
1865,271.0,94.0,293.0,939.0,18000.0,32416109.0,109620,32474,0.0,268.0,USA,R,25000000.0,2009.0,12000.0,6.2,2.35,15000
1866,45.0,88.0,269.0,384.0,1000.0,20218.0,5431,2557,2.0,50.0,USA,PG-13,24000000.0,2001.0,489.0,5.3,2.35,204
1867,133.0,127.0,446.0,898.0,11000.0,28871190.0,125421,13433,0.0,385.0,USA,R,24000000.0,1999.0,1000.0,7.3,1.85,0
1868,84.0,95.0,126.0,886.0,2000.0,16964743.0,22844,4681,1.0,140.0,USA,PG-13,24000000.0,2004.0,989.0,5.6,2.35,876
1869,70.0,87.0,25.0,611.0,1000.0,16290976.0,14637,3243,0.0,100.0,USA,G,24000000.0,1999.0,670.0,6.2,1.85,619
1870,32.0,118.0,0.0,227.0,738.0,13000000.0,10895,1458,0.0,150.0,USA,G,24000000.0,1978.0,295.0,5.2,1.85,0
1871,51.0,107.0,48.0,940.0,1000.0,12372410.0,11709,4971,1.0,101.0,USA,PG-13,24000000.0,2000.0,957.0,5.3,1.85,650
1872,73.0,124.0,41.0,197.0,512.0,8427204.0,10100,1523,0.0,59.0,USA,R,24000000.0,1999.0,481.0,5.4,2.35,153
1873,169.0,89.0,41.0,847.0,2000.0,9639242.0,16437,5470,0.0,68.0,USA,PG-13,24000000.0,2011.0,1000.0,4.9,1.85,0
1874,365.0,88.0,192.0,847.0,3000.0,25003072.0,72552,5737,0.0,374.0,USA,R,24000000.0,2010.0,859.0,5.5,2.35,13000
1875,113.0,118.0,18000.0,286.0,18000.0,6144806.0,12821,23689,1.0,248.0,USA,PG-13,23000000.0,2004.0,5000.0,6.7,2.35,0
1876,10.0,80.0,18.0,73.0,742.0,669276.0,2541,1088,0.0,47.0,Non USA,G,28000000.0,1993.0,83.0,7.2,2.35,408
1877,16.0,120.0,6.0,382.0,22000.0,42880.0,2919,23769,3.0,50.0,Non USA,PG,24000000.0,2004.0,670.0,5.1,1.85,181
1878,196.0,98.0,88.0,706.0,12000.0,23225911.0,80574,14699,1.0,157.0,USA,R,24000000.0,2010.0,854.0,6.5,2.35,12000
1879,212.0,119.0,6000.0,422.0,23000.0,4710455.0,214091,24263,0.0,330.0,Non USA,PG,24000000.0,2004.0,713.0,8.2,1.85,13000
1880,445.0,88.0,181.0,11.0,15000.0,75590286.0,386217,28011,4.0,553.0,USA,R,23600000.0,2009.0,13000.0,7.7,2.35,26000
1881,446.0,201.0,0.0,84.0,6000.0,218051260.0,316020,7122,0.0,2618.0,Non USA,PG-13,207000000.0,2005.0,918.0,7.2,2.35,0
1882,108.0,90.0,153.0,427.0,11000.0,161487252.0,119450,13823,0.0,300.0,USA,PG-13,20000000.0,1998.0,1000.0,6.1,1.85,0
1883,223.0,127.0,883.0,441.0,11000.0,290158751.0,837759,12643,0.0,900.0,USA,PG,18000000.0,1980.0,504.0,8.8,2.35,17000
1884,63.0,119.0,0.0,244.0,10000.0,65807024.0,172405,11013,0.0,203.0,USA,R,19000000.0,1995.0,345.0,6.8,1.85,0
1885,43.0,85.0,119.0,144.0,3000.0,86930411.0,83269,3847,6.0,87.0,USA,PG-13,23000000.0,1991.0,348.0,6.8,1.85,0
1886,211.0,98.0,70.0,591.0,1000.0,53302314.0,181058,3345,1.0,674.0,USA,R,23000000.0,2000.0,847.0,6.7,1.85,0
1887,421.0,101.0,0.0,1000.0,33000.0,40962534.0,188652,57077,1.0,288.0,USA,R,12500000.0,2011.0,22000.0,7.1,2.35,22000
1888,214.0,112.0,123.0,787.0,14000.0,39235088.0,193962,16196,0.0,805.0,USA,R,23000000.0,2000.0,991.0,7.1,2.35,5000
1889,92.0,97.0,956.0,99.0,20000.0,27338033.0,19709,20798,3.0,167.0,USA,PG-13,23000000.0,2001.0,551.0,6.1,1.85,0
1890,574.0,126.0,0.0,105.0,19000.0,25556065.0,355126,19359,1.0,748.0,USA,R,23000000.0,2013.0,128.0,8.0,1.85,148000
1891,216.0,106.0,452.0,141.0,20000.0,15785632.0,32513,21195,3.0,119.0,Non USA,PG-13,23000000.0,2016.0,732.0,7.5,2.35,15000
1892,140.0,97.0,131.0,62.0,23000.0,21973182.0,53415,23242,2.0,339.0,USA,R,23000000.0,2001.0,81.0,6.6,2.35,0
1893,28.0,100.0,3.0,88.0,2000.0,4756.0,4191,2450,4.0,32.0,Non USA,PG,25000000.0,2013.0,228.0,5.4,2.35,0
1894,36.0,114.0,61.0,407.0,20000.0,18653615.0,14786,22040,2.0,103.0,USA,PG-13,23000000.0,1999.0,797.0,6.1,2.35,638
1895,65.0,101.0,3.0,120.0,448.0,12189514.0,30092,829,0.0,129.0,USA,PG-13,23000000.0,2004.0,143.0,6.1,2.35,0
1896,53.0,88.0,12.0,249.0,327.0,13019253.0,3914,1509,4.0,47.0,USA,PG-13,23000000.0,2000.0,281.0,5.6,1.85,153
1897,394.0,93.0,0.0,947.0,17000.0,18934858.0,72646,31187,5.0,397.0,Non USA,R,23000000.0,2011.0,13000.0,5.8,2.35,0
1898,80.0,92.0,114.0,434.0,912.0,20763013.0,30840,2355,0.0,383.0,USA,PG-13,23000000.0,1987.0,535.0,2.8,2.35,0
1899,45.0,98.0,4.0,11000.0,29000.0,12782508.0,20163,63194,2.0,71.0,USA,PG-13,23000000.0,1996.0,22000.0,6.7,1.85,1000
1900,47.0,94.0,258.0,424.0,721.0,11508423.0,3174,2453,2.0,19.0,USA,PG,23000000.0,2008.0,463.0,5.1,2.35,376
1901,90.0,102.0,277.0,57.0,327.0,10660147.0,17740,672,0.0,165.0,Non USA,R,23000000.0,1999.0,261.0,7.2,1.85,0
1902,30.0,98.0,23.0,982.0,1000.0,7434726.0,14473,3671,2.0,81.0,USA,R,23000000.0,1991.0,1000.0,6.0,1.85,0
1903,165.0,111.0,105.0,64.0,527.0,6109075.0,32003,735,1.0,65.0,Non USA,PG-13,19430000.0,2009.0,86.0,6.7,2.35,0
1904,155.0,100.0,350.0,30.0,201.0,2708188.0,8924,365,1.0,43.0,Non USA,R,23000000.0,2009.0,123.0,6.2,2.35,0
1905,118.0,141.0,300.0,73.0,805.0,16123851.0,17373,1618,2.0,148.0,USA,PG-13,23000000.0,2004.0,539.0,6.2,2.35,767
1906,314.0,114.0,101.0,23.0,129.0,71975611.0,209396,214,0.0,580.0,USA,PG-13,25000000.0,2007.0,25.0,6.8,2.35,11000
1907,103.0,96.0,0.0,542.0,1000.0,38119483.0,136667,2936,2.0,273.0,USA,PG,22700000.0,1987.0,605.0,7.1,1.85,13000
1908,183.0,111.0,0.0,234.0,523.0,4190530.0,53341,1795,0.0,185.0,Non USA,R,22500000.0,2014.0,468.0,7.1,2.35,18000
1909,77.0,127.0,109.0,71.0,2000.0,217631306.0,154199,3100,0.0,252.0,USA,PG-13,22000000.0,1990.0,956.0,7.0,1.85,0
1910,171.0,107.0,101.0,743.0,931.0,176483808.0,247289,4664,1.0,611.0,USA,R,23000000.0,1998.0,852.0,7.1,1.85,0
1911,64.0,97.0,11.0,595.0,901.0,144833357.0,64742,2790,0.0,111.0,USA,PG,22000000.0,1994.0,775.0,6.4,1.85,0
1912,92.0,127.0,102.0,1000.0,2000.0,75597042.0,26434,6657,0.0,174.0,USA,G,20000000.0,2002.0,1000.0,7.0,2.35,0
1913,112.0,110.0,99.0,835.0,12000.0,90636983.0,44021,15170,0.0,83.0,USA,PG,22000000.0,2007.0,941.0,6.2,2.35,0
1914,69.0,135.0,16000.0,86.0,16000.0,70960517.0,54631,27237,0.0,192.0,USA,PG-13,35000000.0,1995.0,11000.0,7.5,1.85,0
1915,75.0,84.0,42.0,182.0,436.0,55762229.0,47383,1203,1.0,132.0,USA,PG-13,22000000.0,2001.0,241.0,4.8,1.85,1000
1916,180.0,122.0,529.0,171.0,820.0,54235441.0,52894,1484,3.0,185.0,USA,PG,22000000.0,2014.0,201.0,7.3,2.35,55000
1917,53.0,114.0,34.0,287.0,649.0,50728000.0,48909,1725,0.0,166.0,USA,PG-13,22000000.0,1995.0,327.0,5.8,1.85,0
1918,129.0,132.0,24.0,506.0,967.0,40270895.0,121937,3152,0.0,431.0,USA,PG-13,22000000.0,2001.0,912.0,7.6,1.85,15000
1919,61.0,170.0,25.0,55.0,329.0,59696176.0,15448,775,1.0,174.0,USA,PG-13,22000000.0,2014.0,134.0,5.6,2.35,15000
1920,226.0,133.0,235.0,105.0,955.0,51483949.0,208092,1777,0.0,806.0,Non USA,R,22000000.0,2003.0,593.0,7.0,2.35,0
1921,116.0,112.0,101.0,218.0,896.0,36020063.0,62584,2019,2.0,375.0,USA,R,22000000.0,2005.0,561.0,6.6,2.35,0
1922,248.0,108.0,0.0,690.0,13000.0,33313582.0,52888,16031,1.0,175.0,USA,R,21000000.0,2009.0,734.0,6.5,1.85,0
1923,23.0,115.0,0.0,266.0,12000.0,25842000.0,13455,13619,0.0,87.0,Non USA,PG,22000000.0,1993.0,1000.0,7.4,2.35,2000
1924,98.0,83.0,2.0,137.0,591.0,22264487.0,41239,1729,0.0,166.0,USA,R,22000000.0,2005.0,489.0,4.6,1.85,887
1925,168.0,105.0,31.0,110.0,390.0,30659817.0,59805,1006,10.0,95.0,USA,PG-13,26000000.0,2013.0,311.0,6.4,2.35,0
1926,159.0,110.0,118.0,287.0,11000.0,5773519.0,28621,12876,2.0,91.0,USA,PG-13,40000000.0,2015.0,1000.0,6.0,2.35,11000
1927,97.0,96.0,221.0,110.0,240.0,19351569.0,33287,664,1.0,201.0,USA,PG-13,22000000.0,2001.0,226.0,5.9,1.85,739
1928,88.0,94.0,42.0,517.0,975.0,49002815.0,15665,3153,2.0,35.0,USA,PG,22000000.0,2012.0,569.0,6.4,2.35,0
1929,85.0,142.0,0.0,854.0,978.0,19283782.0,31227,5386,0.0,354.0,USA,R,22000000.0,1999.0,911.0,6.6,1.85,0
1930,181.0,104.0,0.0,898.0,8000.0,30059386.0,128593,11632,5.0,867.0,USA,R,22000000.0,2001.0,1000.0,6.9,2.35,0
1931,257.0,136.0,0.0,3000.0,19000.0,35799026.0,263336,34838,1.0,899.0,USA,PG-13,126000000.0,2005.0,12000.0,6.9,2.35,0
1932,95.0,106.0,12.0,595.0,962.0,17951431.0,25462,4239,1.0,200.0,USA,PG-13,30000000.0,2001.0,844.0,5.8,2.35,804
1933,423.0,106.0,1000.0,1000.0,19000.0,29997095.0,60926,38494,5.0,302.0,Non USA,PG-13,22000000.0,2016.0,17000.0,6.4,1.85,23000
1934,93.0,98.0,4.0,83.0,3000.0,14252830.0,18900,3769,0.0,242.0,Non USA,PG-13,22000000.0,2001.0,486.0,5.3,1.85,0
1935,203.0,100.0,39.0,798.0,26000.0,19783777.0,82804,39989,1.0,154.0,USA,R,22000000.0,2013.0,11000.0,6.5,2.35,15000
1936,38.0,95.0,34.0,368.0,554.0,13555988.0,7242,2216,1.0,38.0,Non USA,PG,22000000.0,2000.0,439.0,5.7,1.85,0
1937,183.0,107.0,737.0,678.0,6000.0,12784713.0,56813,8094,11.0,381.0,USA,R,22000000.0,2004.0,718.0,6.7,2.35,0
1938,75.0,104.0,87.0,691.0,1000.0,10696210.0,35018,3148,0.0,180.0,USA,PG-13,23500000.0,1993.0,826.0,3.9,1.85,716
1939,18.0,104.0,53.0,576.0,2000.0,5974653.0,2253,4221,0.0,111.0,USA,PG-13,22000000.0,2001.0,595.0,4.1,1.85,158
1940,22.0,143.0,688.0,42.0,638.0,5000000.0,1547,788,2.0,50.0,USA,G,25000000.0,1970.0,50.0,6.2,2.35,104
1941,41.0,77.0,37.0,795.0,3000.0,9694105.0,8176,5568,0.0,77.0,USA,PG,22000000.0,1999.0,968.0,3.8,2.35,272
1942,148.0,96.0,11.0,150.0,805.0,16027866.0,26767,1411,0.0,121.0,Non USA,PG-13,25000000.0,2015.0,173.0,5.1,2.35,0
1943,231.0,145.0,719.0,104.0,2000.0,4398392.0,59507,2590,1.0,232.0,Non USA,R,21000000.0,2006.0,380.0,7.8,2.35,0
1944,115.0,116.0,13.0,140.0,203.0,1050445.0,21394,773,0.0,147.0,Non USA,PG-13,22000000.0,2005.0,172.0,7.8,2.35,11000
1945,176.0,100.0,21.0,552.0,14000.0,13746550.0,29322,15922,5.0,104.0,USA,R,2000000.0,2012.0,618.0,6.1,2.35,0
1946,98.0,104.0,144.0,290.0,939.0,20668843.0,16831,2453,3.0,54.0,USA,PG-13,22000000.0,2008.0,875.0,5.8,2.35,687
1947,149.0,92.0,17.0,231.0,14000.0,2963012.0,48873,14617,1.0,105.0,Non USA,R,22000000.0,2014.0,257.0,6.3,2.35,11000
1948,138.0,105.0,43.0,827.0,22000.0,1796024.0,34985,37766,1.0,135.0,USA,R,22000000.0,2010.0,14000.0,5.4,2.35,0
1949,78.0,120.0,2.0,80.0,809.0,634277.0,5166,1651,1.0,27.0,Non USA,PG-13,16000000.0,2007.0,521.0,7.3,2.35,815
1950,288.0,116.0,108.0,120.0,23000.0,11326836.0,83171,24134,0.0,231.0,USA,R,22000000.0,2013.0,820.0,6.8,2.35,17000
1951,299.0,119.0,209.0,521.0,1000.0,49024969.0,133367,3284,0.0,363.0,USA,R,25000000.0,2007.0,896.0,7.3,2.35,0
1952,27.0,101.0,88.0,812.0,957.0,22294341.0,12278,4629,3.0,71.0,USA,PG-13,21500000.0,1996.0,821.0,6.5,1.85,758
1953,155.0,117.0,89.0,442.0,12000.0,24362501.0,69980,13576,1.0,591.0,USA,R,21500000.0,1999.0,541.0,7.2,2.35,0
1954,275.0,112.0,11000.0,159.0,385.0,16684352.0,67893,1205,0.0,163.0,USA,R,17000000.0,2012.0,223.0,6.3,1.85,18000
1955,43.0,136.0,16000.0,216.0,16000.0,46700000.0,19832,16805,1.0,98.0,USA,PG,21000000.0,1982.0,281.0,5.9,2.35,0
1956,163.0,81.0,406.0,406.0,893.0,52008288.0,162037,3003,1.0,928.0,USA,R,21000000.0,1999.0,795.0,7.8,1.85,0
1957,168.0,87.0,0.0,548.0,22000.0,8579684.0,89547,24324,0.0,199.0,USA,R,9000000.0,2007.0,557.0,7.4,1.85,0
1958,60.0,96.0,8.0,199.0,533.0,42660000.0,25086,1254,0.0,87.0,USA,PG,17000000.0,1993.0,219.0,4.8,1.85,1000
1959,85.0,106.0,48.0,39.0,18000.0,40219708.0,22649,18630,3.0,131.0,USA,PG-13,21000000.0,2001.0,558.0,6.3,1.85,0
1960,539.0,122.0,737.0,14000.0,34000.0,132088910.0,533607,72115,0.0,692.0,USA,R,21000000.0,2012.0,22000.0,7.8,2.35,117000
1961,84.0,123.0,98.0,579.0,2000.0,36581633.0,52533,3994,1.0,235.0,Non USA,PG-13,21000000.0,2007.0,826.0,7.5,1.85,10000
1962,171.0,92.0,255.0,447.0,26000.0,25296447.0,237248,27572,0.0,460.0,Non USA,PG-13,21000000.0,2002.0,1000.0,6.8,2.35,0
1963,140.0,110.0,65.0,149.0,3000.0,24848292.0,80556,4089,1.0,184.0,USA,PG-13,20000000.0,2008.0,427.0,6.6,2.35,0
1964,85.0,104.0,52.0,484.0,711.0,17757087.0,13065,3162,1.0,253.0,USA,R,21000000.0,1999.0,490.0,4.6,1.85,897
1965,217.0,98.0,0.0,374.0,925.0,9430988.0,45992,1997,2.0,115.0,USA,R,17000000.0,2009.0,472.0,7.1,2.35,7000
1966,131.0,120.0,0.0,886.0,1000.0,16284360.0,15079,6212,1.0,79.0,USA,PG-13,21000000.0,2008.0,901.0,6.1,2.35,1000
1967,111.0,112.0,52.0,347.0,15000.0,6830957.0,11983,16692,3.0,147.0,USA,PG-13,21000000.0,2002.0,1000.0,6.7,2.35,365
1968,466.0,127.0,140.0,10000.0,19000.0,24104113.0,149066,46241,1.0,517.0,Non USA,R,20000000.0,2011.0,14000.0,7.1,2.35,24000
1969,16.0,102.0,18.0,186.0,670.0,15593.0,2295,1562,1.0,40.0,USA,PG-13,21000000.0,1999.0,419.0,5.8,1.85,284
1970,276.0,91.0,0.0,220.0,34000.0,958319.0,39764,34705,0.0,148.0,USA,PG-13,21000000.0,2011.0,242.0,6.7,2.35,17000
1971,11.0,114.0,19.0,842.0,1000.0,69700000.0,7748,3688,2.0,48.0,USA,R,35000000.0,1982.0,883.0,5.8,2.35,0
1972,196.0,115.0,0.0,716.0,1000.0,2840417.0,77493,2990,0.0,527.0,Non USA,R,31000000.0,1999.0,900.0,6.8,1.85,6000
1973,234.0,115.0,14000.0,488.0,11000.0,242374454.0,661017,12906,1.0,771.0,USA,PG,18000000.0,1981.0,783.0,8.5,2.35,16000
1974,37.0,120.0,0.0,1000.0,3000.0,173585516.0,200077,7860,2.0,189.0,USA,PG,18000000.0,1992.0,1000.0,6.6,1.85,0
1975,171.0,135.0,14000.0,252.0,559.0,128300000.0,139288,1591,0.0,339.0,USA,PG,19400870.0,1977.0,481.0,7.7,2.35,0
1976,148.0,90.0,2.0,807.0,16000.0,20259297.0,24969,19952,0.0,258.0,USA,PG-13,20000000.0,2006.0,1000.0,4.7,2.35,0
1977,50.0,100.0,12000.0,605.0,936.0,153665036.0,84824,4121,1.0,95.0,USA,R,28000000.0,1987.0,901.0,6.4,2.35,0
1978,121.0,105.0,163.0,338.0,1000.0,132541238.0,30058,2505,2.0,236.0,USA,PG-13,33000000.0,2003.0,409.0,5.5,2.35,800
1979,185.0,138.0,438.0,173.0,12000.0,130727000.0,887467,13184,0.0,916.0,USA,R,19000000.0,1991.0,826.0,8.6,1.85,40000
1980,61.0,94.0,122.0,617.0,1000.0,121697350.0,114610,4263,2.0,176.0,USA,PG-13,20000000.0,1992.0,619.0,7.0,1.85,0
1981,156.0,101.0,79.0,218.0,608.0,117224271.0,47794,1787,1.0,81.0,USA,R,20000000.0,2010.0,362.0,7.1,1.78,0
1982,75.0,131.0,82.0,85.0,813.0,102922376.0,51314,1520,0.0,265.0,USA,PG,20000000.0,1978.0,366.0,5.7,2.35,0
1983,100.0,91.0,67.0,597.0,2000.0,94497271.0,17829,4729,1.0,99.0,USA,PG,20000000.0,2008.0,641.0,3.7,2.35,0
1984,511.0,112.0,0.0,697.0,6000.0,137387272.0,300110,9049,0.0,807.0,USA,R,20000000.0,2013.0,960.0,7.5,2.35,131000
1985,75.0,95.0,32.0,563.0,826.0,82301521.0,22679,3558,2.0,149.0,USA,PG,32000000.0,2005.0,642.0,4.6,1.85,773
1986,148.0,100.0,265.0,265.0,989.0,84518155.0,35965,2654,0.0,144.0,USA,R,20000000.0,2014.0,830.0,4.9,1.85,11000
1987,253.0,105.0,154.0,501.0,884.0,80050171.0,186984,2287,0.0,491.0,USA,PG-13,20000000.0,2007.0,617.0,6.9,1.85,0
1988,204.0,108.0,0.0,487.0,2000.0,81257845.0,210680,4403,1.0,479.0,USA,PG-13,35000000.0,2003.0,931.0,7.1,1.85,0
1989,72.0,101.0,545.0,545.0,1000.0,70360285.0,81783,3816,0.0,283.0,USA,PG-13,18000000.0,1995.0,1000.0,5.8,1.85,0
1990,62.0,109.0,322.0,861.0,1000.0,69148997.0,98794,6313,4.0,251.0,USA,PG-13,37000000.0,2004.0,960.0,5.4,1.85,0
1991,549.0,115.0,729.0,552.0,8000.0,82624961.0,205284,9578,0.0,439.0,USA,R,20000000.0,2011.0,727.0,7.3,2.35,22000
1992,106.0,117.0,99.0,165.0,596.0,67325559.0,58222,1293,0.0,331.0,USA,PG,20000000.0,2003.0,265.0,7.1,1.85,0
1993,123.0,107.0,30.0,318.0,742.0,62933793.0,62421,2341,1.0,185.0,USA,PG,20000000.0,2010.0,360.0,5.8,2.35,10000
1994,597.0,134.0,0.0,500.0,2000.0,56667870.0,439176,4251,0.0,695.0,USA,R,20000000.0,2013.0,660.0,8.1,2.35,83000
1995,64.0,118.0,30.0,284.0,962.0,56398162.0,28649,2390,0.0,185.0,USA,PG-13,20000000.0,2002.0,593.0,5.7,2.35,2000
